generation,best_fitness,avg_fitness
662,33.4391997283254,21.085086728506703
663,33.4391997283254,22.387708924415566
664,33.4391997283254,22.606828202095866
665,33.4391997283254,22.917590096859296
666,33.4391997283254,20.169986372797087
667,33.4391997283254,21.56081681896866
668,33.4391997283254,21.844132480653183
669,33.4391997283254,21.348552601805046
670,33.4391997283254,21.546879928812462
671,33.4391997283254,22.156521287225804
672,33.4391997283254,22.15611780549101
673,33.4391997283254,21.648449363457434
674,33.4391997283254,23.33878311301529
675,33.4391997283254,21.84232655565383
676,33.4391997283254,21.711574199492254
677,33.4391997283254,22.590634441875633
678,33.4391997283254,22.35877038466758
679,33.4391997283254,20.41382442013071
680,33.4391997283254,22.19687764402956
681,33.4391997283254,21.548975556482166
682,33.4391997283254,21.43994662094119
683,33.4391997283254,21.243125743803386
684,33.4391997283254,20.6970425568655
