Date,Close,High,Low,Open,Volume,RSI,MA20,MACD,BB_high,BB_low,Return_1d,Volume_z,Ticker
2024-03-07,402.08428955078125,402.71323699020854,395.30325783772497,399.11635103541613,18718500,53.60689245635161,401.99255828857423,2.3836598167010266,411.7643838972095,392.220732679939,0.0175333483466924,-0.5051426059773442,MSFT
2024-03-08,399.21466064453125,403.3422428484954,397.35723965535834,400.92464441897226,18002200,50.65346569608274,401.64242095947264,2.0493529348722177,411.2846024804279,392.0002394385174,-0.0071368839341025,-0.6151226031844382,MSFT
2024-03-11,397.54400634765625,398.6840056449402,394.3402457274735,396.79713300835283,16120800,48.96219927090001,400.89288940429685,1.6308055714678176,409.2807257593945,392.5050530491992,-0.0041848520647456144,-0.9231674190485857,MSFT
2024-03-12,408.1183166503906,408.4033238732659,399.7747399478853,400.59041304485885,22457000,58.42438887118205,400.93152923583983,2.1278338941302195,409.44410217120776,392.4189563004719,0.026599093770481863,0.3492932587009237,MSFT
2024-03-13,407.9415283203125,410.96839994406946,404.3544792559954,410.88979275530687,17115900,58.2300172579312,401.39981231689455,2.478891956561654,410.36111412185136,392.43851051193775,-0.0004331791121974238,-0.6543327371741079,MSFT
2024-03-14,417.8869934082031,420.4421618629372,410.7816654727546,412.99286375239626,34157300,65.23674553064987,402.1727493286133,3.5190584004458856,413.6648811365704,390.6806175206562,0.024379633838311987,2.349744974446982,MSFT
2024-03-15,409.2388000488281,415.3122180052063,405.67139503823444,412.0593017539116,45079900,56.38023155676351,402.65724792480466,3.6040160198301123,414.47837139054116,390.8361244590682,-0.020695052719497342,2.9429921039395897,MSFT
2024-03-18,410.1232604980469,413.4744581297676,406.6442999374372,407.10619591579865,20106000,57.02283930037553,403.3088134765625,3.700062099116394,415.26684712235726,391.3507798307677,0.002161233121378503,-0.2335501931610035,MSFT
2024-03-19,414.1426696777344,414.3981955018545,408.3837114296865,410.62439098905713,19837900,59.913078523193995,404.22375640869143,4.053782556206215,416.55158355483684,391.895929262546,0.009800490649582771,-0.23946776031431466,MSFT
2024-03-20,417.8968505859375,418.61424242329224,413.4056537780831,414.72254166213037,17860100,62.45293800578365,405.3563827514648,4.584195835136484,418.3220532334445,392.39071226948516,0.00906494593064866,-0.4868627714648883,MSFT
2024-03-21,421.9654235839844,423.3904300401875,419.7935438740281,422.41748239432127,21296200,65.03824326888372,406.2271026611328,5.272078776192416,421.0634878604472,391.3907174618184,0.009735830725554173,-0.012691984990141708,MSFT
2024-03-22,421.3462829589844,422.446963535343,418.7223444405752,422.2897491598315,17648500,64.31253285256302,407.13123779296876,5.7015475972340255,423.2808481313375,390.9816274546,-0.0014672781000426571,-0.49499611278634065,MSFT
2024-03-25,415.56768798828125,420.03924040543956,414.3392444656493,417.9066492539799,18060500,57.82703772436922,407.8840270996094,5.512080577911547,424.1325582285846,391.63549597063417,-0.01371459819254095,-0.45696335009038586,MSFT
2024-03-26,414.3785400390625,418.64369211377476,414.08372560652526,418.2702405050307,16725600,56.562948062233055,408.58030853271487,5.205961218357572,424.6882871768641,392.47232988856564,-0.0028615024305073122,-0.6503236612379945,MSFT
2024-03-27,414.1623229980469,417.13026150811925,411.78407332169564,417.1204243635022,16705000,56.32186722538466,409.25398712158204,4.889548836878305,425.11046990851986,393.3975043346442,-0.0005217862898866388,-0.6916616260309341,MSFT
2024-03-28,413.464599609375,414.59476162825587,411.89218593509474,413.70045116356334,21871200,55.49981346163092,409.6018798828125,4.53026719831098,425.5072346997495,393.6965250658755,-0.0016846616650717516,0.07829096206546042,MSFT
2024-04-01,417.2481689453125,420.5109217375922,414.93868940887074,416.6388658317179,16316000,58.99494611603946,410.0475570678711,4.49897495331669,426.2820191674033,393.8130949683389,0.009150890643387699,-0.6985255105816225,MSFT
2024-04-02,414.1722106933594,415.0960026612766,410.6342871982826,412.8651299341305,17912000,55.19919278344768,410.367936706543,4.177812280264277,426.6623338566387,394.07353955644726,-0.00737201138528254,-0.4752252012093935,MSFT
2024-04-03,413.19927978515625,415.960818454912,411.86271762245,412.49169510873463,16502300,54.01536978269925,411.24258880615236,3.8009659849931836,426.1105924052554,396.37458520704934,-0.0023490975084358157,-0.6060443918904659,MSFT
2024-04-04,410.6736145019531,421.27754806630895,410.368962888124,417.66098731056826,19370900,50.960012181074156,412.0184753417969,3.260922614425624,424.93969285596927,399.0972578276245,-0.0061124629368094485,-0.1748328064769613,MSFT
2024-04-05,418.1818542480469,419.1548019931233,411.1060369628787,412.7668951431704,16554800,58.47900202168412,412.82335357666017,3.3995981002570375,425.16135927446413,400.4853478788562,0.018282742014481324,-0.5584016020028941,MSFT
2024-04-08,417.26788330078125,419.91149627913853,416.00012113110665,417.8378979159273,14272400,57.32675538538575,413.7260147094727,3.39659576316069,424.4907097978531,402.96131962109223,-0.0021855825114867056,-0.8421078304651927,MSFT
2024-04-09,418.9287109375,420.3635245342137,414.34907001434647,419.0859553029516,12496900,58.91109021676828,414.79524993896484,3.488023535451248,422.8169539428343,406.7735459350954,0.003980243155981222,-1.0422470181220311,MSFT
2024-04-10,415.9607849121094,416.7174952724338,412.4621804028437,414.90923013212864,16216600,54.98256543432436,415.18737335205077,3.283147793363412,422.60950908026564,407.7652376238359,-0.007084561043211535,-0.48895503161247106,MSFT
2024-04-11,420.55023193359375,421.96540116941117,415.07628079166767,418.4766338120234,17966400,59.48213492462936,415.8178085327148,3.4513275550555704,422.79992147138154,408.8356955940481,0.011033364653483257,-0.25682956509122706,MSFT
2024-04-12,414.62420654296875,417.8476407951663,412.53093421008157,416.7371231732088,19253800,52.22366034936239,415.6546691894531,3.0710295872710844,422.58807205090676,408.72126632799944,-0.014091123819807372,0.023234262226985974,MSFT
2024-04-15,406.5067443847656,419.45944655068297,406.30034426550657,419.2432392766727,20273500,44.2569078137313,415.51806640625,2.0905310120018044,423.03482529810077,408.00130751439923,-0.019577878064294563,1.0515867020893284,MSFT
2024-04-16,407.43048095703125,411.1846115754289,406.59516335126955,407.42067380289205,16765600,45.27990262206655,415.38342742919923,1.3721987948405285,423.36403988338463,407.4028149750138,0.0022723769901127344,-0.4146887141011178,MSFT
